SMILES,reactants,products,label,is_duplicate,Source
Cc1ccc(S(=O)(=O)Nc2ccccc2C2C(=O)C=CC2Nc2ccc([N+](=O)[O-])cc2)cc1>>Cc1ccc(S(=O)(=O)N2c3ccccc3[C@H]3C(=O)C[C@@H]2[C@@H]3Nc2ccc([N+](=O)[O-])cc2)cc1,Cc1ccc(S(=O)(=O)Nc2ccccc2C2C(=O)C=CC2Nc2ccc([N+](=O)[O-])cc2)cc1,Cc1ccc(S(=O)(=O)N2c3ccccc3[C@H]3C(=O)C[C@@H]2[C@@H]3Nc2ccc([N+](=O)[O-])cc2)cc1,HasRing=True|NumRings=5|IsSingleRing=False|IsRingClosing=True|HasFusedRings=True|HasSpiroRings=False|NumReactants=1|NumProducts=1|IsDuplicate=False,FALSE,reacxy
Cc1ccc(S(=O)(=O)Nc2ccccc2C2C(=O)C=CC2Nc2cc(C(F)(F)F)cc(C(F)(F)F)c2)cc1>>Cc1ccc(S(=O)(=O)N2c3ccccc3[C@H]3C(=O)C[C@@H]2[C@@H]3Nc2cc(C(F)(F)F)cc(C(F)(F)F)c2)cc1,Cc1ccc(S(=O)(=O)Nc2ccccc2C2C(=O)C=CC2Nc2cc(C(F)(F)F)cc(C(F)(F)F)c2)cc1,Cc1ccc(S(=O)(=O)N2c3ccccc3[C@H]3C(=O)C[C@@H]2[C@@H]3Nc2cc(C(F)(F)F)cc(C(F)(F)F)c2)cc1,HasRing=True|NumRings=5|IsSingleRing=False|IsRingClosing=True|HasFusedRings=True|HasSpiroRings=False|NumReactants=1|NumProducts=1|IsDuplicate=False,FALSE,reacxy
Cc1ccc(S(=O)(=O)Nc2ccccc2C2C(=O)C=CC2Nc2cccc(C)c2)cc1>>Cc1ccc(S(=O)(=O)N2c3ccccc3[C@H]3C(=O)C[C@@H]2[C@@H]3Nc2cccc(C)c2)cc1,Cc1ccc(S(=O)(=O)Nc2ccccc2C2C(=O)C=CC2Nc2cccc(C)c2)cc1,Cc1ccc(S(=O)(=O)N2c3ccccc3[C@H]3C(=O)C[C@@H]2[C@@H]3Nc2cccc(C)c2)cc1,HasRing=True|NumRings=5|IsSingleRing=False|IsRingClosing=True|HasFusedRings=True|HasSpiroRings=False|NumReactants=1|NumProducts=1|IsDuplicate=False,FALSE,reacxy
Cc1ccc(S(=O)(=O)Nc2ccccc2C2C(=O)C=CC2Nc2ccccc2C)cc1>>Cc1ccc(S(=O)(=O)N2c3ccccc3[C@H]3C(=O)C[C@@H]2[C@@H]3Nc2ccccc2C)cc1,Cc1ccc(S(=O)(=O)Nc2ccccc2C2C(=O)C=CC2Nc2ccccc2C)cc1,Cc1ccc(S(=O)(=O)N2c3ccccc3[C@H]3C(=O)C[C@@H]2[C@@H]3Nc2ccccc2C)cc1,HasRing=True|NumRings=5|IsSingleRing=False|IsRingClosing=True|HasFusedRings=True|HasSpiroRings=False|NumReactants=1|NumProducts=1|IsDuplicate=False,FALSE,reacxy
Cc1ccc(S(=O)(=O)Nc2ccccc2C2C(=O)C=CC2Nc2ccccc2-c2ccccc2)cc1>>Cc1ccc(S(=O)(=O)N2c3ccccc3[C@H]3C(=O)C[C@@H]2[C@@H]3Nc2ccccc2-c2ccccc2)cc1,Cc1ccc(S(=O)(=O)Nc2ccccc2C2C(=O)C=CC2Nc2ccccc2-c2ccccc2)cc1,Cc1ccc(S(=O)(=O)N2c3ccccc3[C@H]3C(=O)C[C@@H]2[C@@H]3Nc2ccccc2-c2ccccc2)cc1,HasRing=True|NumRings=6|IsSingleRing=False|IsRingClosing=True|HasFusedRings=True|HasSpiroRings=False|NumReactants=1|NumProducts=1|IsDuplicate=False,FALSE,reacxy
Cc1ccc(S(=O)(=O)Nc2ccccc2C2C(=O)C=CC2Nc2ccccc2C#Cc2ccccc2)cc1>>Cc1ccc(S(=O)(=O)N2c3ccccc3[C@H]3C(=O)C[C@@H]2[C@@H]3Nc2ccccc2C#Cc2ccccc2)cc1,Cc1ccc(S(=O)(=O)Nc2ccccc2C2C(=O)C=CC2Nc2ccccc2C#Cc2ccccc2)cc1,Cc1ccc(S(=O)(=O)N2c3ccccc3[C@H]3C(=O)C[C@@H]2[C@@H]3Nc2ccccc2C#Cc2ccccc2)cc1,HasRing=True|NumRings=6|IsSingleRing=False|IsRingClosing=True|HasFusedRings=True|HasSpiroRings=False|NumReactants=1|NumProducts=1|IsDuplicate=False,FALSE,reacxy
C#CCN(c1ccccc1)C1C=CC(=O)C1c1ccccc1NS(=O)(=O)c1ccc(C)cc1>>C#CCN(c1ccccc1)[C@@H]1[C@@H]2C(=O)C[C@H]1N(S(=O)(=O)c1ccc(C)cc1)c1ccccc12,C#CCN(c1ccccc1)C1C=CC(=O)C1c1ccccc1NS(=O)(=O)c1ccc(C)cc1,C#CCN(c1ccccc1)[C@@H]1[C@@H]2C(=O)C[C@H]1N(S(=O)(=O)c1ccc(C)cc1)c1ccccc12,HasRing=True|NumRings=5|IsSingleRing=False|IsRingClosing=True|HasFusedRings=True|HasSpiroRings=False|NumReactants=1|NumProducts=1|IsDuplicate=False,FALSE,reacxy
Cc1ccc(S(=O)(=O)Nc2ccccc2C2C(=O)C=CC2N(Cc2ccccc2)OCc2ccccc2)cc1>>Cc1ccc(S(=O)(=O)N2c3ccccc3[C@H]3C(=O)C[C@@H]2[C@@H]3N(Cc2ccccc2)OCc2ccccc2)cc1,Cc1ccc(S(=O)(=O)Nc2ccccc2C2C(=O)C=CC2N(Cc2ccccc2)OCc2ccccc2)cc1,Cc1ccc(S(=O)(=O)N2c3ccccc3[C@H]3C(=O)C[C@@H]2[C@@H]3N(Cc2ccccc2)OCc2ccccc2)cc1,HasRing=True|NumRings=6|IsSingleRing=False|IsRingClosing=True|HasFusedRings=True|HasSpiroRings=False|NumReactants=1|NumProducts=1|IsDuplicate=False,FALSE,reacxy
COc1ccc(NS(=O)(=O)c2ccc(C)cc2)c(C2C(=O)C=CC2Nc2ccc(I)cc2)c1>>COc1ccc2c(c1)[C@H]1C(=O)C[C@H]([C@@H]1Nc1ccc(I)cc1)N2S(=O)(=O)c1ccc(C)cc1,COc1ccc(NS(=O)(=O)c2ccc(C)cc2)c(C2C(=O)C=CC2Nc2ccc(I)cc2)c1,COc1ccc2c(c1)[C@H]1C(=O)C[C@H]([C@@H]1Nc1ccc(I)cc1)N2S(=O)(=O)c1ccc(C)cc1,HasRing=True|NumRings=5|IsSingleRing=False|IsRingClosing=True|HasFusedRings=True|HasSpiroRings=False|NumReactants=1|NumProducts=1|IsDuplicate=False,FALSE,reacxy
Cc1ccc(S(=O)(=O)Nc2ccc(C)cc2C2C(=O)C=CC2Nc2ccc(I)cc2)cc1>>Cc1ccc(S(=O)(=O)N2c3ccc(C)cc3[C@H]3C(=O)C[C@@H]2[C@@H]3Nc2ccc(I)cc2)cc1,Cc1ccc(S(=O)(=O)Nc2ccc(C)cc2C2C(=O)C=CC2Nc2ccc(I)cc2)cc1,Cc1ccc(S(=O)(=O)N2c3ccc(C)cc3[C@H]3C(=O)C[C@@H]2[C@@H]3Nc2ccc(I)cc2)cc1,HasRing=True|NumRings=5|IsSingleRing=False|IsRingClosing=True|HasFusedRings=True|HasSpiroRings=False|NumReactants=1|NumProducts=1|IsDuplicate=False,FALSE,reacxy
Cc1ccc(S(=O)(=O)Nc2ccc(Cl)cc2C2C(=O)C=CC2Nc2ccc(I)cc2)cc1>>Cc1ccc(S(=O)(=O)N2c3ccc(Cl)cc3[C@H]3C(=O)C[C@@H]2[C@@H]3Nc2ccc(I)cc2)cc1,Cc1ccc(S(=O)(=O)Nc2ccc(Cl)cc2C2C(=O)C=CC2Nc2ccc(I)cc2)cc1,Cc1ccc(S(=O)(=O)N2c3ccc(Cl)cc3[C@H]3C(=O)C[C@@H]2[C@@H]3Nc2ccc(I)cc2)cc1,HasRing=True|NumRings=5|IsSingleRing=False|IsRingClosing=True|HasFusedRings=True|HasSpiroRings=False|NumReactants=1|NumProducts=1|IsDuplicate=False,FALSE,reacxy
Cc1ccc(S(=O)(=O)Nc2cc3ccccc3cc2C2C(=O)C=CC2Nc2ccc(I)cc2)cc1>>Cc1ccc(S(=O)(=O)N2c3cc4ccccc4cc3[C@H]3C(=O)C[C@@H]2[C@@H]3Nc2ccc(I)cc2)cc1,Cc1ccc(S(=O)(=O)Nc2cc3ccccc3cc2C2C(=O)C=CC2Nc2ccc(I)cc2)cc1,Cc1ccc(S(=O)(=O)N2c3cc4ccccc4cc3[C@H]3C(=O)C[C@@H]2[C@@H]3Nc2ccc(I)cc2)cc1,HasRing=True|NumRings=6|IsSingleRing=False|IsRingClosing=True|HasFusedRings=True|HasSpiroRings=False|NumReactants=1|NumProducts=1|IsDuplicate=False,FALSE,reacxy
O=C1C=CC(Nc2ccc(I)cc2)C1c1ccccc1NS(=O)(=O)c1ccc([N+](=O)[O-])cc1>>O=C1C[C@@H]2[C@H](Nc3ccc(I)cc3)[C@H]1c1ccccc1N2S(=O)(=O)c1ccc([N+](=O)[O-])cc1,O=C1C=CC(Nc2ccc(I)cc2)C1c1ccccc1NS(=O)(=O)c1ccc([N+](=O)[O-])cc1,O=C1C[C@@H]2[C@H](Nc3ccc(I)cc3)[C@H]1c1ccccc1N2S(=O)(=O)c1ccc([N+](=O)[O-])cc1,HasRing=True|NumRings=5|IsSingleRing=False|IsRingClosing=True|HasFusedRings=True|HasSpiroRings=False|NumReactants=1|NumProducts=1|IsDuplicate=False,FALSE,reacxy
CC1(C)OB(c2ccc(NC3C=CC(=O)C3c3ccccc3NS(=O)(=O)c3ccc([N+](=O)[O-])cc3)cc2)OC1(C)C>>CC1(C)OB(c2ccc(N[C@@H]3[C@@H]4C(=O)C[C@H]3N(S(=O)(=O)c3ccc([N+](=O)[O-])cc3)c3ccccc34)cc2)OC1(C)C,CC1(C)OB(c2ccc(NC3C=CC(=O)C3c3ccccc3NS(=O)(=O)c3ccc([N+](=O)[O-])cc3)cc2)OC1(C)C,CC1(C)OB(c2ccc(N[C@@H]3[C@@H]4C(=O)C[C@H]3N(S(=O)(=O)c3ccc([N+](=O)[O-])cc3)c3ccccc34)cc2)OC1(C)C,HasRing=True|NumRings=6|IsSingleRing=False|IsRingClosing=True|HasFusedRings=True|HasSpiroRings=False|NumReactants=1|NumProducts=1|IsDuplicate=False,FALSE,reacxy
Cc1ccc(S(=O)(=O)Nc2ccccc2C2(c3ccccc3)C(=O)C=CC2Nc2ccc(I)cc2)cc1>>Cc1ccc(S(=O)(=O)N2c3ccccc3[C@@]3(c4ccccc4)C(=O)C[C@@H]2[C@@H]3Nc2ccc(I)cc2)cc1,Cc1ccc(S(=O)(=O)Nc2ccccc2C2(c3ccccc3)C(=O)C=CC2Nc2ccc(I)cc2)cc1,Cc1ccc(S(=O)(=O)N2c3ccccc3[C@@]3(c4ccccc4)C(=O)C[C@@H]2[C@@H]3Nc2ccc(I)cc2)cc1,HasRing=True|NumRings=6|IsSingleRing=False|IsRingClosing=True|HasFusedRings=True|HasSpiroRings=False|NumReactants=1|NumProducts=1|IsDuplicate=False,FALSE,reacxy
Cc1ccc(S(=O)(=O)Nc2ccccc2C2(C)C(=O)C=CC2Nc2ccc(I)cc2)cc1>>Cc1ccc(S(=O)(=O)N2c3ccccc3[C@@]3(C)C(=O)C[C@@H]2[C@@H]3Nc2ccc(I)cc2)cc1,Cc1ccc(S(=O)(=O)Nc2ccccc2C2(C)C(=O)C=CC2Nc2ccc(I)cc2)cc1,Cc1ccc(S(=O)(=O)N2c3ccccc3[C@@]3(C)C(=O)C[C@@H]2[C@@H]3Nc2ccc(I)cc2)cc1,HasRing=True|NumRings=5|IsSingleRing=False|IsRingClosing=True|HasFusedRings=True|HasSpiroRings=False|NumReactants=1|NumProducts=1|IsDuplicate=False,FALSE,reacxy
O=C1C=CC(Nc2ccc(I)cc2)C1c1ccccc1O>>O=C1C[C@H]2Oc3ccccc3[C@@H]1[C@H]2Nc1ccc(I)cc1,O=C1C=CC(Nc2ccc(I)cc2)C1c1ccccc1O,O=C1C[C@H]2Oc3ccccc3[C@@H]1[C@H]2Nc1ccc(I)cc1,HasRing=True|NumRings=4|IsSingleRing=False|IsRingClosing=True|HasFusedRings=True|HasSpiroRings=False|NumReactants=1|NumProducts=1|IsDuplicate=False,FALSE,reacxy
COc1ccc(NC2C=CC(=O)C2c2ccccc2O)cc1>>COc1ccc(N[C@@H]2[C@@H]3C(=O)C[C@H]2Oc2ccccc23)cc1,COc1ccc(NC2C=CC(=O)C2c2ccccc2O)cc1,COc1ccc(N[C@@H]2[C@@H]3C(=O)C[C@H]2Oc2ccccc23)cc1,HasRing=True|NumRings=4|IsSingleRing=False|IsRingClosing=True|HasFusedRings=True|HasSpiroRings=False|NumReactants=1|NumProducts=1|IsDuplicate=False,FALSE,reacxy
Cc1ccc(NC2C=CC(=O)C2c2ccccc2O)cc1>>Cc1ccc(N[C@@H]2[C@@H]3C(=O)C[C@H]2Oc2ccccc23)cc1,Cc1ccc(NC2C=CC(=O)C2c2ccccc2O)cc1,Cc1ccc(N[C@@H]2[C@@H]3C(=O)C[C@H]2Oc2ccccc23)cc1,HasRing=True|NumRings=4|IsSingleRing=False|IsRingClosing=True|HasFusedRings=True|HasSpiroRings=False|NumReactants=1|NumProducts=1|IsDuplicate=False,FALSE,reacxy
COC(=O)c1ccc(NC2C=CC(=O)C2c2ccccc2O)cc1>>COC(=O)c1ccc(N[C@@H]2[C@@H]3C(=O)C[C@H]2Oc2ccccc23)cc1,COC(=O)c1ccc(NC2C=CC(=O)C2c2ccccc2O)cc1,COC(=O)c1ccc(N[C@@H]2[C@@H]3C(=O)C[C@H]2Oc2ccccc23)cc1,HasRing=True|NumRings=4|IsSingleRing=False|IsRingClosing=True|HasFusedRings=True|HasSpiroRings=False|NumReactants=1|NumProducts=1|IsDuplicate=False,FALSE,reacxy
COc1ccc(NC2C=CC(=O)C2c2cc(Cl)ccc2O)cc1>>COc1ccc(N[C@@H]2[C@@H]3C(=O)C[C@H]2Oc2ccc(Cl)cc23)cc1,COc1ccc(NC2C=CC(=O)C2c2cc(Cl)ccc2O)cc1,COc1ccc(N[C@@H]2[C@@H]3C(=O)C[C@H]2Oc2ccc(Cl)cc23)cc1,HasRing=True|NumRings=4|IsSingleRing=False|IsRingClosing=True|HasFusedRings=True|HasSpiroRings=False|NumReactants=1|NumProducts=1|IsDuplicate=False,FALSE,reacxy
COc1ccc(NC2C=CC(=O)C2(C)c2ccccc2O)cc1>>COc1ccc(N[C@H]2[C@H]3CC(=O)[C@]2(C)c2ccccc2O3)cc1,COc1ccc(NC2C=CC(=O)C2(C)c2ccccc2O)cc1,COc1ccc(N[C@H]2[C@H]3CC(=O)[C@]2(C)c2ccccc2O3)cc1,HasRing=True|NumRings=4|IsSingleRing=False|IsRingClosing=True|HasFusedRings=True|HasSpiroRings=False|NumReactants=1|NumProducts=1|IsDuplicate=False,FALSE,reacxy
Cc1ccc(S(=O)(=O)NCCC2C(=O)C=CC2Nc2ccc([N+](=O)[O-])cc2)cc1>>Cc1ccc(S(=O)(=O)N2CC[C@H]3C(=O)C[C@@H]2[C@@H]3Nc2ccc([N+](=O)[O-])cc2)cc1,Cc1ccc(S(=O)(=O)NCCC2C(=O)C=CC2Nc2ccc([N+](=O)[O-])cc2)cc1,Cc1ccc(S(=O)(=O)N2CC[C@H]3C(=O)C[C@@H]2[C@@H]3Nc2ccc([N+](=O)[O-])cc2)cc1,HasRing=True|NumRings=4|IsSingleRing=False|IsRingClosing=True|HasFusedRings=True|HasSpiroRings=False|NumReactants=1|NumProducts=1|IsDuplicate=False,FALSE,reacxy
COc1ccc(CN2C(=O)c3ccccc3C2(O)CCCCCC=CC=O)cc1>>COc1ccc(CN2C(=O)c3ccccc3[C@H]2[C@@H]2CCCC[C@H]2CC(=O)O)cc1,COc1ccc(CN2C(=O)c3ccccc3C2(O)CCCCCC=CC=O)cc1,COc1ccc(CN2C(=O)c3ccccc3[C@H]2[C@@H]2CCCC[C@H]2CC(=O)O)cc1,HasRing=True|NumRings=4|IsSingleRing=False|IsRingClosing=True|HasFusedRings=True|HasSpiroRings=False|NumReactants=1|NumProducts=1|IsDuplicate=False,FALSE,reacxy
O=CC=CCOCCCC1(O)c2ccccc2C(=O)N1Cc1ccccc1>>O=C(O)C[C@@H]1COCC[C@H]1[C@@H]1c2ccccc2C(=O)N1Cc1ccccc1,O=CC=CCOCCCC1(O)c2ccccc2C(=O)N1Cc1ccccc1,O=C(O)C[C@@H]1COCC[C@H]1[C@@H]1c2ccccc2C(=O)N1Cc1ccccc1,HasRing=True|NumRings=4|IsSingleRing=False|IsRingClosing=True|HasFusedRings=True|HasSpiroRings=False|NumReactants=1|NumProducts=1|IsDuplicate=False,FALSE,reacxy
CCCCN1C(=O)c2ccccc2C1(O)CCCCCC=CC=O>>CCCCN1C(=O)c2ccccc2[C@@H]1[C@H]1CCCC[C@@H]1CC(=O)O,CCCCN1C(=O)c2ccccc2C1(O)CCCCCC=CC=O,CCCCN1C(=O)c2ccccc2[C@@H]1[C@H]1CCCC[C@@H]1CC(=O)O,HasRing=True|NumRings=3|IsSingleRing=False|IsRingClosing=True|HasFusedRings=True|HasSpiroRings=False|NumReactants=1|NumProducts=1|IsDuplicate=False,FALSE,reacxy
CNC(=O)c1ccc(C)cc1/C=C/CS(=O)(=O)c1ccccc1>>Cc1ccc2c(c1)CC(CS(=O)(=O)c1ccccc1)N(C)C2=O,CNC(=O)c1ccc(C)cc1/C=C/CS(=O)(=O)c1ccccc1,Cc1ccc2c(c1)CC(CS(=O)(=O)c1ccccc1)N(C)C2=O,HasRing=True|NumRings=3|IsSingleRing=False|IsRingClosing=True|HasFusedRings=True|HasSpiroRings=False|NumReactants=1|NumProducts=1|IsDuplicate=False,FALSE,reacxy
CNC(=O)c1sccc1/C=C/CS(=O)(=O)c1ccccc1>>CN1C(=O)c2sccc2CC1CS(=O)(=O)c1ccccc1,CNC(=O)c1sccc1/C=C/CS(=O)(=O)c1ccccc1,CN1C(=O)c2sccc2CC1CS(=O)(=O)c1ccccc1,HasRing=True|NumRings=3|IsSingleRing=False|IsRingClosing=True|HasFusedRings=True|HasSpiroRings=False|NumReactants=1|NumProducts=1|IsDuplicate=False,FALSE,reacxy
CNC(=O)c1sc(C)cc1/C=C/CS(=O)(=O)c1ccccc1>>Cc1cc2c(s1)C(=O)N(C)C(CS(=O)(=O)c1ccccc1)C2,CNC(=O)c1sc(C)cc1/C=C/CS(=O)(=O)c1ccccc1,Cc1cc2c(s1)C(=O)N(C)C(CS(=O)(=O)c1ccccc1)C2,HasRing=True|NumRings=3|IsSingleRing=False|IsRingClosing=True|HasFusedRings=True|HasSpiroRings=False|NumReactants=1|NumProducts=1|IsDuplicate=False,FALSE,reacxy
CNC(=O)c1ccc(C(C)(C)C)cc1/C=C/CS(=O)(=O)c1ccccc1>>CN1C(=O)c2ccc(C(C)(C)C)cc2CC1CS(=O)(=O)c1ccccc1,CNC(=O)c1ccc(C(C)(C)C)cc1/C=C/CS(=O)(=O)c1ccccc1,CN1C(=O)c2ccc(C(C)(C)C)cc2CC1CS(=O)(=O)c1ccccc1,HasRing=True|NumRings=3|IsSingleRing=False|IsRingClosing=True|HasFusedRings=True|HasSpiroRings=False|NumReactants=1|NumProducts=1|IsDuplicate=False,FALSE,reacxy
CCOC(=O)C(=CCCCCn1cccc1)C(C)=O>>CCOC(=O)C(C(C)=O)C1CCCCn2cccc21,CCOC(=O)C(=CCCCCn1cccc1)C(C)=O,CCOC(=O)C(C(C)=O)C1CCCCn2cccc21,HasRing=True|NumRings=2|IsSingleRing=False|IsRingClosing=True|HasFusedRings=True|HasSpiroRings=False|NumReactants=1|NumProducts=1|IsDuplicate=False,FALSE,reacxy
COc1ccc(N)cc1>>[2H]Nc1ccc(OC)cc1,COc1ccc(N)cc1,[2H]Nc1ccc(OC)cc1,HasRing=True|NumRings=1|IsSingleRing=False|IsRingClosing=False|HasFusedRings=False|HasSpiroRings=False|NumReactants=1|NumProducts=1|IsDuplicate=False,FALSE,reacxy
C[C@H]1CC(=O)[C@]2(CCC=O)/C(=C/CC3OCCO3)C(=O)C[C@@H]2C1>>C[C@H]1CC(=O)[C@]23C[C@H](C=O)[C@@H](CC4OCCO4)[C@H]2C(=O)C[C@@H]3C1,C[C@H]1CC(=O)[C@]2(CCC=O)/C(=C/CC3OCCO3)C(=O)C[C@@H]2C1,C[C@H]1CC(=O)[C@]23C[C@H](C=O)[C@@H](CC4OCCO4)[C@H]2C(=O)C[C@@H]3C1,HasRing=True|NumRings=4|IsSingleRing=False|IsRingClosing=True|HasFusedRings=True|HasSpiroRings=False|NumReactants=1|NumProducts=1|IsDuplicate=False,FALSE,reacxy
COc1cccc2cc(C(=O)OC3C(=O)N(C)c4ccccc43)c(=O)oc12>>COc1cccc2c1OC(=O)[C@H]1C(=O)O[C@@]3(C(=O)N(C)c4ccccc43)[C@@H]21,COc1cccc2cc(C(=O)OC3C(=O)N(C)c4ccccc43)c(=O)oc12,COc1cccc2c1OC(=O)[C@H]1C(=O)O[C@@]3(C(=O)N(C)c4ccccc43)[C@@H]21,HasRing=True|NumRings=5|IsSingleRing=False|IsRingClosing=True|HasFusedRings=True|HasSpiroRings=True|NumReactants=1|NumProducts=1|IsDuplicate=False,FALSE,reacxy
CCOc1cccc2cc(C(=O)OC3C(=O)N(C)c4ccccc43)c(=O)oc12>>CCOc1cccc2c1OC(=O)[C@H]1C(=O)O[C@@]3(C(=O)N(C)c4ccccc43)[C@@H]21,CCOc1cccc2cc(C(=O)OC3C(=O)N(C)c4ccccc43)c(=O)oc12,CCOc1cccc2c1OC(=O)[C@H]1C(=O)O[C@@]3(C(=O)N(C)c4ccccc43)[C@@H]21,HasRing=True|NumRings=5|IsSingleRing=False|IsRingClosing=True|HasFusedRings=True|HasSpiroRings=True|NumReactants=1|NumProducts=1|IsDuplicate=False,FALSE,reacxy
CN1C(=O)C(OC(=O)c2cc3cc(Cl)ccc3oc2=O)c2ccccc21>>CN1C(=O)[C@@]2(OC(=O)[C@@H]3C(=O)Oc4ccc(Cl)cc4[C@@H]32)c2ccccc21,CN1C(=O)C(OC(=O)c2cc3cc(Cl)ccc3oc2=O)c2ccccc21,CN1C(=O)[C@@]2(OC(=O)[C@@H]3C(=O)Oc4ccc(Cl)cc4[C@@H]32)c2ccccc21,HasRing=True|NumRings=5|IsSingleRing=False|IsRingClosing=True|HasFusedRings=True|HasSpiroRings=True|NumReactants=1|NumProducts=1|IsDuplicate=False,FALSE,reacxy
CN1C(=O)C(OC(=O)c2cc3cccc(Cl)c3oc2=O)c2ccccc21>>CN1C(=O)[C@@]2(OC(=O)C3C(=O)Oc4c(Cl)cccc4[C@@H]32)c2ccccc21,CN1C(=O)C(OC(=O)c2cc3cccc(Cl)c3oc2=O)c2ccccc21,CN1C(=O)[C@@]2(OC(=O)C3C(=O)Oc4c(Cl)cccc4[C@@H]32)c2ccccc21,HasRing=True|NumRings=5|IsSingleRing=False|IsRingClosing=True|HasFusedRings=True|HasSpiroRings=True|NumReactants=1|NumProducts=1|IsDuplicate=False,FALSE,reacxy
CN1C(=O)C(OC(=O)c2cc3ccccc3oc2=O)c2c(Cl)cccc21>>CN1C(=O)[C@@]2(OC(=O)[C@@H]3C(=O)Oc4ccccc4[C@@H]32)c2c(Cl)cccc21,CN1C(=O)C(OC(=O)c2cc3ccccc3oc2=O)c2c(Cl)cccc21,CN1C(=O)[C@@]2(OC(=O)[C@@H]3C(=O)Oc4ccccc4[C@@H]32)c2c(Cl)cccc21,HasRing=True|NumRings=5|IsSingleRing=False|IsRingClosing=True|HasFusedRings=True|HasSpiroRings=True|NumReactants=1|NumProducts=1|IsDuplicate=False,FALSE,reacxy
CN1C(=O)C(OC(=O)c2cc3ccccc3oc2=O)c2c(Br)cccc21>>CN1C(=O)[C@@]2(OC(=O)[C@@H]3C(=O)Oc4ccccc4[C@@H]32)c2c(Br)cccc21,CN1C(=O)C(OC(=O)c2cc3ccccc3oc2=O)c2c(Br)cccc21,CN1C(=O)[C@@]2(OC(=O)[C@@H]3C(=O)Oc4ccccc4[C@@H]32)c2c(Br)cccc21,HasRing=True|NumRings=5|IsSingleRing=False|IsRingClosing=True|HasFusedRings=True|HasSpiroRings=True|NumReactants=1|NumProducts=1|IsDuplicate=False,FALSE,reacxy
CN1C(=O)C(OC(=O)c2cc3ccccc3oc2=O)c2cc(F)ccc21>>CN1C(=O)[C@@]2(OC(=O)[C@@H]3C(=O)Oc4ccccc4[C@@H]32)c2cc(F)ccc21,CN1C(=O)C(OC(=O)c2cc3ccccc3oc2=O)c2cc(F)ccc21,CN1C(=O)[C@@]2(OC(=O)[C@@H]3C(=O)Oc4ccccc4[C@@H]32)c2cc(F)ccc21,HasRing=True|NumRings=5|IsSingleRing=False|IsRingClosing=True|HasFusedRings=True|HasSpiroRings=True|NumReactants=1|NumProducts=1|IsDuplicate=False,FALSE,reacxy
COc1cccc([C@H](CC[C@H](C)[C@@H](O)[C@@H](C)C2C=C3C(=C(O)[C@H](C)CC3(C)C)C(=O)O2)OC)c1>>COc1cccc([C@H](CC[C@H](C)[C@H]2O[C@@]34C[C@H](OC(=O)C3=C(O)[C@H](C)CC4(C)C)[C@@H]2C)OC)c1,COc1cccc([C@H](CC[C@H](C)[C@@H](O)[C@@H](C)C2C=C3C(=C(O)[C@H](C)CC3(C)C)C(=O)O2)OC)c1,COc1cccc([C@H](CC[C@H](C)[C@H]2O[C@@]34C[C@H](OC(=O)C3=C(O)[C@H](C)CC4(C)C)[C@@H]2C)OC)c1,HasRing=True|NumRings=4|IsSingleRing=False|IsRingClosing=True|HasFusedRings=True|HasSpiroRings=False|NumReactants=1|NumProducts=1|IsDuplicate=False,FALSE,reacxy
CN1C(=O)C(OC(=O)c2cc3ccccc3oc2=O)c2cc(Cl)ccc21>>CN1C(=O)[C@@]2(OC(=O)[C@@H]3C(=O)Oc4ccccc4[C@@H]32)c2cc(Cl)ccc21,CN1C(=O)C(OC(=O)c2cc3ccccc3oc2=O)c2cc(Cl)ccc21,CN1C(=O)[C@@]2(OC(=O)[C@@H]3C(=O)Oc4ccccc4[C@@H]32)c2cc(Cl)ccc21,HasRing=True|NumRings=5|IsSingleRing=False|IsRingClosing=True|HasFusedRings=True|HasSpiroRings=True|NumReactants=1|NumProducts=1|IsDuplicate=False,FALSE,reacxy
Cc1ccc2c(c1)C(OC(=O)c1cc3ccccc3oc1=O)C(=O)N2C>>Cc1ccc2c(c1)[C@]1(OC(=O)[C@@H]3C(=O)Oc4ccccc4[C@@H]31)C(=O)N2C,Cc1ccc2c(c1)C(OC(=O)c1cc3ccccc3oc1=O)C(=O)N2C,Cc1ccc2c(c1)[C@]1(OC(=O)[C@@H]3C(=O)Oc4ccccc4[C@@H]31)C(=O)N2C,HasRing=True|NumRings=5|IsSingleRing=False|IsRingClosing=True|HasFusedRings=True|HasSpiroRings=True|NumReactants=1|NumProducts=1|IsDuplicate=False,FALSE,reacxy
COc1ccc2c(c1)C(OC(=O)c1cc3ccccc3oc1=O)C(=O)N2C>>COc1ccc2c(c1)[C@]1(OC(=O)[C@@H]3C(=O)Oc4ccccc4[C@@H]31)C(=O)N2C,COc1ccc2c(c1)C(OC(=O)c1cc3ccccc3oc1=O)C(=O)N2C,COc1ccc2c(c1)[C@]1(OC(=O)[C@@H]3C(=O)Oc4ccccc4[C@@H]31)C(=O)N2C,HasRing=True|NumRings=5|IsSingleRing=False|IsRingClosing=True|HasFusedRings=True|HasSpiroRings=True|NumReactants=1|NumProducts=1|IsDuplicate=False,FALSE,reacxy
