SMILES,ID,Reference,Classification,ReactionName
C=CC(=O)c1ncccc1C.CCOC(=O)CC(=O)c1nc2cccc(c2n1C)N1CCN(CC1)C>CC#N.O=C(O[K])O[K]>CN1CCN(CC1)c1cccc2nc(n(c12)C)C(=O)C(CCC(=O)c1ncccc1C)C(=O)OCC,US10988465_C00458,,3.11.92,Michael addition
C=CC(=O)OCC.CCC(=O)c1ccc(cc1)F>[NH4+].O.[Cl-].CCOC(C)=O.CC(C)(C)O[K].C1CCOC1>CCOC(=O)CCC(C)C(=O)c1ccc(cc1)F |f:2.3.4|,US11117863B2_1285,"Example 7, Step 1",3.11.92,Michael addition
C=CC(=O)OCC.CC(C)CCC(=O)c1ccc(cc1Cl)F>Cl.CCOC(C)=O.CC(C)(C)O[K].C1CCOC1>CCOC(=O)CCC(CC(C)C)C(=O)c1ccc(cc1Cl)F,US11147272B2_1375,"Example 6, Step 1",3.11.92,Michael addition
CCOC(=O)CC(=O)OCC.CCOC(=O)/C=C1\COC1>C1CCOC1.[NaH]>CCOC(=O)C(C(=O)OCC)C1(COC1)CC(=O)OCC,US11192877_C01330,,3.11.92,Michael addition
CCOC(=O)CC(=O)OCC.CCOC(=O)C=C1COC1>CCCC[N+](CCCC)(CCCC)CCCC.C1CCOC1.[I-].[NaH]>CCOC(=O)C(C(=O)OCC)C1(COC1)CC(=O)OCC |f:2.4|,US11192877B2_1864,"Example 87, Step 1",3.11.92,Michael addition
C=CC(C)=O.CC(C)CC=O>>CC(=O)CC[C@H](C=O)C(C)C,US11198665_C00005,,3.11.92,Michael addition
C=CC(C)=O.CC(C)CC=O>>CC(=O)CC[C@@H](C=O)C(C)C,US11198665_C00006,,3.11.92,Michael addition
C=CC(C)=O.CC(C)CC=O>>CC(=O)CC[C@H](C=O)C(C)C,US11198665_C00013,,3.11.92,Michael addition
C=CC(C)=O.CC(C)CC=O>>CC(=O)CC[C@@H](C=O)C(C)C,US11198665_C00014,,3.11.92,Michael addition
C#CC(N)=O.CCOC(=O)C1CCCC1=O>O.O=C(O[Na])O[Na]>CCOC(=O)C1(CCCC1=O)C=CC(N)=O,US11261192B2_0221,"Intermediate 2, Step 1",3.11.92,Michael addition
C=CC(=O)c1ncccc1C.CCOC(=O)CC(=O)c1nc2ccccn2c1-c1ccncc1>CC#N.O=C(O[K])O[K]>CCOC(=O)C(CCC(=O)c1ncccc1C)C(=O)c1nc2ccccn2c1-c1ccncc1,US11306088_C00442,,3.11.92,Michael addition
C=CC(=O)c1ncccc1C.CCOC(=O)CC(=O)c1nc2ccccn2c1-c1ccncc1>CC#N.O=C(O[K])O[K]>CCOC(=O)C(CCC(=O)c1ncccc1C)C(=O)c1nc2ccccn2c1-c1ccncc1,US11306088_C00446,,3.11.92,Michael addition
C#CC(N)=O.CCOC(=O)C1CCCC1=O>O.O=C(O[Na])O[Na]>CCOC(=O)C1(CCCC1=O)/C=C/C(N)=O,US11312709_C00071,,3.11.92,Michael addition
C=CC(=O)CC.CCOC(=O)CC(=O)OCC>O=C(O[K])O[K]>CCOC(=O)C(CCC(=O)CC)C(=O)OCC,US11312719_C00132,,3.11.92,Michael addition
C#CC(N)=O.CCOC(=O)C1CCCC1=O>O.O=C(O[Na])O[Na]>CCOC(=O)C1(CCCC1=O)/C=C/C(N)=O,US11312709B2_0262,,3.11.92,Michael addition
C=CCOC(=O)C=C.CC1(OC(CC(O1)=O)=O)C>O=C(O[K])O[K]>C=CCOC(=O)CCC1C(OC(OC1=O)(C)C)=O,US11325931B2_0423,,3.11.92,Michael addition
CC1(OC(CC(O1)=O)=O)C.C=CC(=O)OC(C)(C)C>O=C(O[K])O[K]>CC(C)(C)OC(=O)CCC1C(OC(OC1=O)(C)C)=O,US11325931B2_0427,,3.11.92,Michael addition
C=C1C([C@]2(c3ncc(cc3O[C@]2([C@@H]1c1ccccc1)c1ccc(cc1)Br)Cl)O)=O.COC(=O)CC(=O)OC>CO.CO[Na]>COC(=O)C(C[C@H]1C([C@]2(c3ncc(cc3O[C@]2([C@@H]1c1ccccc1)c1ccc(cc1)Br)Cl)O)=O)C(=O)OC,US11440917_C00091,,3.11.92,Michael addition
CCOC(=O)CC(=O)OCC.CCOC(=O)/C=C/c1cc(ccc1Br)F>CCO.[Na]>CCOC(=O)C(C(=O)OCC)C(CC(=O)OCC)c1cc(ccc1Br)F,US11485742B2_0744,"Intermediate 1G, Step 1",3.11.92,Michael addition
CCOC(=O)CC(=O)OCC.CCOC(=O)/C=C/c1ccccc1Br>CCO>CCOC(=O)C(C(=O)OCC)C(CC(=O)OCC)c1ccccc1Br,US11485742B2_0754,"Intermediate 1H, Step 1",3.11.92,Michael addition
C=C/C=C1C(CC[C@H]([C@]\1(C)CCCC=O)C(=O)OC)=O>CO.CC(=O)O.O=C(O[K])O[K].C1CCOC1.C1CCNC1>C=C[C@H]1[C@@H](CC[C@@]2([C@@H]1C(CC[C@H]2C(=O)OC)=O)C)C=O,US11512075_C00033,,3.11.92,Michael addition
CCOC(=O)CC(=O)OCC.CCOC(=O)/C=C/c1ccccc1Br>CCO>CCOC(=O)C(C(=O)OCC)C(CC(=O)OCC)c1ccccc1Br,US11548865B2_0869,"Intermediate 1D, Step 1",3.11.92,Michael addition
CCOC(=O)CC(=O)OCC.CCOC(=O)/C=C/c1cc(ccc1Br)F>CCO.[Na]>CCOC(=O)C(C(=O)OCC)C(CC(=O)OCC)c1cc(ccc1Br)F,US11548865B2_0889,"Intermediate 1F, Step 1",3.11.92,Michael addition
CC(C)CC(=O)/C=C/C=C/c1ccccc1.CC(C)(C)OC(=O)CC(=O)OC(C)(C)C>Cc1ccccc1.CCN(CC)CC.Br[Li].O>CC(C)CC(=O)CC(/C=C/c1ccccc1)C(C(=O)OC(C)(C)C)C(=O)OC(C)(C)C,US11597692B2_0465,,3.11.92,Michael addition
CC(C)CC(=O)/C=C/C=C/c1ccccc1.CCOC(=O)CC(=O)OCC>Cc1ccccc1.CCN(CC)CC.Br[Li].O>CCOC(=O)C(C(=O)OCC)C(/C=C/c1ccccc1)CC(=O)CC(C)C,US11597692B2_0470,Example 3,3.11.92,Michael addition
C=CC(C)=O.COC(=O)COc1cc2CC(C(c2c(c1Cl)Cl)=O)CC>C1CCOC1>CC(=O)CCC1(Cc2cc(c(c(c2C1=O)Cl)Cl)OCC(=O)OC)CC,EP0027948A1_0176,"EXAMPLE 20, Step B",3.11.92,Michael addition
C=CC(C)=O.CCOC(=O)CC(=O)OCC>>CCOC(=O)C(CCC(C)=O)C(=O)OCC,EP0080245A1_0021,,3.11.92,Michael addition
C=CC(C)=O.COC(=O)COc1cc2CC(C(c2c(c1Cl)Cl)=O)CC>C1CCOC1>CC(=O)CCC1(Cc2cc(c(c(c2C1=O)Cl)Cl)OCC(=O)OC)CC,EP0027948B1_0177,"Example 20, Step B",3.11.92,Michael addition
C=C(CCOC)C(=O)OCc1ccccc1.O=C(O)C1CCCC1>CC(C)NC(C)C.CCCC[Li].C1CCOC1>COCCC(CC1(CCCC1)C(=O)O)C(=O)OCc1ccccc1,EP0274234A2_0072,EXAMPLE 15,3.11.92,Michael addition
O=C(C=Cc1ccccc1)OCc1ccccc1.CCOC(=O)CC(=O)OCC>c1ccccc1.O.O.[NaH]>CCOC(=O)C(C(=O)OCC)C(CC(=O)OCc1ccccc1)c1ccccc1 |f:3.4|,EP0276947A2_0088,"Example 5, Step 1",3.11.92,Michael addition
C=CC#N.O=C1CCCCCN1>Cc1ccccc1.O[K]>N#CCCC1CCCCNC1=O,EP0347757A2_0022,,3.11.92,Michael addition
CCOC(=O)CC(C)=O.CCO[Na].O=C(/C=C/c1ccc(cc1)F)c1ccccc1>O.CCO.CC(=O)O>CCOC(=O)C(C(C)=O)C(CC(=O)c1ccccc1)c1ccc(cc1)F.CCO[Na],EP0356788A2_0078,"Example 2, Step A",3.11.92,Michael addition
C=CC#N.CC(=O)C(C)C>O.Cl>CC(=O)C(C)(C)CCC#N |f:2.3|,EP0358774A1_0106,"Example 20, Step 1",3.11.92,Michael addition
CCOC(=O)/C=C/C(F)(F)F.CC(=O)O>CCOC(=O)CC(=O)OCC.C1CCOC1.O[K].O.[Na]>O=C(O)CC(CC(=O)O)C(F)(F)F,EP0415641A1_0048,,3.11.92,Michael addition
CCOC(=O)/C=C/C(F)(F)F.CC(=O)O>CCOC(=O)CC(=O)OCC.C1CCOC1.O=C=O.O[K].O.[Na]>O=C(O)CC(CC(=O)O)C(F)(F)F,EP0415642A1_0063,,3.11.92,Michael addition
CCOC(=O)CC(=O)OCC.O=C1C=CCCC1>CCO.[Na]>CCOC(=O)C(C(=O)OCC)C1CCCC(C1)=O,EP0424315A2_0074,,3.11.92,Michael addition
CCOC(=O)CC(=O)OCC.CC(=O)/C=C/c1ccccc1>CCCCCC.CCOCC.CCOC(C)=O.CCO.CCO[Na]>CCOC(=O)C(C(=O)OCC)C(CC(C)=O)c1ccccc1 |f:2.4|,EP0442495A1_0093,Example 27,3.11.92,Michael addition
CCOC(=O)C(=Cc1ccc(cc1)F)C(=O)C(C)C.O=C1CCCCc2ccccc12>C[Si](C)(C)N([Si](C)(C)C)[Li].C1CCOC1>CCOC(=O)C(C(=O)C(C)C)C(c1ccc(cc1)F)C1CCCc2ccccc2C1=O,EP0444533A2_0100,"Example 3, Step A",3.11.92,Michael addition
N#CC1=CCCc2ccccc12.N#CCCc1ccccc1>CC(C)NC(C)C.CCCC[Li].C1CCOC1>N#CC(Cc1ccccc1)C1CCc2ccccc2C1C#N,EP0461353A1_0209,"Example 50, Step 1",3.11.92,Michael addition
COc1ccc2C(=CCCc2c1)C#N.CC#N>CC(C)NC(C)C.CCCC[Li].C1CCOC1>COc1ccc2c(c1)CCC(C2C#N)CC#N,EP0461353A1_0214,"Example 53, Step 1",3.11.92,Michael addition
COC(=O)CC(=O)Cc1ccccc1.COc1ccc2C(=CCCc2c1)C#N>CC#N>COC(=O)C(C(=O)Cc1ccccc1)C1CCc2cc(ccc2C1C#N)OC,EP0461353A1_0234,"Example 73, Step Step1",3.11.92,Michael addition
C=C(CCOC)C(=O)OCc1ccccc1.O=C(O)C1CCCC1>CC(C)NC(C)C.CCCC[Li].C1CCOC1>COCCC(CC1(CCCC1)C(=O)O)C(=O)OCc1ccccc1,EP0274234B1_0074,EXAMPLE 15,3.11.92,Michael addition
CC(C)(C)OC(=O)CCC1(CCCC1)C(=O)O.C=CS(=O)(=O)c1ccccc1>>CC(C)(C)OC(=O)C(CCS(=O)(=O)c1ccccc1)CC1(CCCC1)C(=O)O,EP0274234B1_0171,EXAMPLE 430,3.11.92,Michael addition
O=C(C=Cc1ccccc1)OCc1ccccc1.CCOC(=O)CC(=O)OCC>c1ccccc1.O.O.[NaH]>CCOC(=O)C(C(=O)OCC)C(CC(=O)OCc1ccccc1)c1ccccc1 |f:3.4|,EP0276947B1_0087,"Example 5, Step 1",3.11.92,Michael addition
O=C(/C=C\C(=O)OC(c1ccccc1)c1ccccc1)OC(c1ccccc1)c1ccccc1.CC(=O)O>CC(=O)OC(c1ccccc1)(c1ccccc1)c1ccccc1.CC(C)N(C(C)C)[Li].C1CCCCC1.O>O=C(CC(CC(=O)O)C(=O)OC(c1ccccc1)c1ccccc1)OC(c1ccccc1)c1ccccc1,EP0611749A1_0476,REFERENCE EXAMPLE 1,3.11.92,Michael addition
CCOC(=O)/C=C/C(F)(F)F.CC(=O)O>CCOC(=O)CC(=O)OCC.C1CCOC1.O=C=O.O[K].O.[Na]>O=C(O)CC(CC(=O)O)C(F)(F)F,EP0415641B1_0050,,3.11.92,Michael addition
C=CC(=O)CCCCCCC.CCOC(=O)CC(=O)c1ccccc1Cl>O.CCO.CCO[Na]>CCOC(=O)C(CCC(=O)CCCCCCC)C(=O)c1ccccc1Cl,EP0638557A1_0120,"Reference Example 5, Step 1",3.11.92,Michael addition
C=CC#N.CC(=O)C(C)C>O.Cl>CC(=O)C(C)(C)CCC#N |f:2.3|,EP0358774B1_0095,"Example 20, Step 1",3.11.92,Michael addition
CCOC(=O)/C=C/C(F)(F)F.CC(=O)O>CCOC(=O)CC(=O)OCC.C1CCOC1.O[K].O.[Na]>O=C(O)CC(CC(=O)O)C(F)(F)F,EP0415642B1_0058,,3.11.92,Michael addition
CCOC(=O)CC#N.CCOC(=O)C=Cc1ccc(cc1)F>CCO.CCO[Na]>CCOC(=O)CC(c1ccc(cc1)F)C(C#N)C(=O)OCC,EP0802185A1_0041,EXAMPLE 1,3.11.92,Michael addition
CCOC(=O)C=Cc1ccc(cc1)F.CCOC(=O)CC#N>O.CCO.CC(=O)O.CN(C)C=O.[NaH]>CCOC(=O)CC(c1ccc(cc1)F)C(C#N)C(=O)OCC,EP0802185A1_0042,EXAMPLE 2,3.11.92,Michael addition
COC(=O)C=Cc1ccc(cc1)F.COC(=O)CC#N>O.Cl.Cc1ccccc1.CO.CO[Na]>COC(=O)CC(c1ccc(cc1)F)C(C#N)C(=O)OC |f:2.3|,EP0812827A1_0098,Example 1,3.11.92,Michael addition
O=C(/C=C\C(=O)OC(c1ccccc1)c1ccccc1)OC(c1ccccc1)c1ccccc1.CC(=O)O>CC(=O)OC(c1ccccc1)(c1ccccc1)c1ccccc1.CC(C)N(C(C)C)[Li].C1CCCCC1.O>O=C(CC(CC(=O)O)C(=O)OC(c1ccccc1)c1ccccc1)OC(c1ccccc1)c1ccccc1,EP0611749B1_0455,REFERENCE EXAMPLE 1,3.11.92,Michael addition
"C=C(C(=O)OC)c1ccccc1.CC#N>CC(C)N(C(C)C)[Li].C1CCOC1.[NH4+].[Cl-]>COC(=O)[C@H](CCC#N)c1ccccc1 |&1:34,f:4.5|",EP0500864B1_0169,Preparation 21,3.11.92,Michael addition
CCOC(=O)CC#N.CCOC(=O)C=Cc1ccc(cc1)F>CCO.CCO[Na]>CCOC(=O)CC(c1ccc(cc1)F)C(C#N)C(=O)OCC,EP0802185B1_0043,EXAMPLE 1,3.11.92,Michael addition
CCOC(=O)C=Cc1ccc(cc1)F.CCOC(=O)CC#N>O.CCO.CC(=O)O.CN(C)C=O.[NaH]>CCOC(=O)CC(c1ccc(cc1)F)C(C#N)C(=O)OCC,EP0802185B1_0044,EXAMPLE 2,3.11.92,Michael addition
COC(=O)CC(C)=O.CC(C)=CC(C)=O>O=C(CN(CCN(CC(=O)O[Na])CC(=O)O[Na])CC(=O)O[Na])O[Na].CC[O+](CC)[B-](F)(F)F.CCOC(C)=O.C1CCCCC1>COC(=O)C(C(C)=O)C(C)(C)CC(C)=O,EP1238962A1_0025,Example 1,3.11.92,Michael addition
CC(=O)CC(C)=O.CC(C)=CC(C)=O>O=C(CN(CCN(CC(=O)O[Na])CC(=O)O[Na])CC(=O)O[Na])O[Na].CC[O+](CC)[B-](F)(F)F.CCOC(C)=O.C1CCCCC1>CC(=O)C(C(C)=O)C(C)(C)CC(C)=O,EP1238962A1_0027,Example 2,3.11.92,Michael addition
COC(=O)CC(C)=O.CC(=O)C(C)=CC>O=C(CN(CCN(CC(=O)O[Na])CC(=O)O[Na])CC(=O)O[Na])O[Na].CC[O+](CC)[B-](F)(F)F.CCOC(C)=O.C1CCCCC1>COC(=O)C(C(C)=O)C(C)C(C)C(C)=O,EP1238962A1_0029,Example 3,3.11.92,Michael addition
COC(=O)C=Cc1ccc(cc1)F.COC(=O)CC#N>O.Cl.Cc1ccccc1.CO.CO[Na]>COC(=O)CC(c1ccc(cc1)F)C(C#N)C(=O)OC |f:2.3|,EP1384720A1_0098,Example 1,3.11.92,Michael addition
COC(=O)C=Cc1ccc(cc1)F.COC(=O)CC#N>O.Cl.Cc1ccccc1.CO.CO[Na]>COC(=O)CC(c1ccc(cc1)F)C(C#N)C(=O)OC |f:2.3|,EP1384711A1_0098,Example 1,3.11.92,Michael addition
COC(=O)C=Cc1ccc(cc1)F.COC(=O)CC#N>O.Cl.Cc1ccccc1.CO.CO[Na]>COC(=O)CC(c1ccc(cc1)F)C(C#N)C(=O)OC |f:2.3|,EP1394160A1_0098,Example 1,3.11.92,Michael addition
COC(=O)CC(=O)OC.COC(=O)/C=C/c1ccc(cc1)F>CO.CO[Na].C1CCOC1>COC(=O)C(C(=O)OC)C(CC(=O)OC)c1ccc(cc1)F,EP1411052A1_0438,,3.11.92,Michael addition
COC(=O)CC(=O)OC.O=C1C=CCCC1>CC(C)(C)O>COC(=O)C(C(=O)OC)[C@@H]1CCCC(C1)=O,EP1439159A1_0054,,3.11.92,Michael addition
COC(=O)CC(=O)OC.O=C1C=CCCC1>CC(C)=O>COC(=O)C(C(=O)OC)[C@H]1CCCC(C1)=O,EP1439159A1_0055,,3.11.92,Michael addition
CCOC(=O)CC(=O)OCC.O=C1C=CCCC1>CC(C)=O>CCOC(=O)C(C(=O)OCC)[C@H]1CCCC(C1)=O,EP1439159A1_0056,,3.11.92,Michael addition
CCOC(=O)CC(=O)OCC.O=C1C=CCCC1>CC(C)(C)O>CCOC(=O)C(C(=O)OCC)[C@@H]1CCCC(C1)=O,EP1439159A1_0057,,3.11.92,Michael addition
COC(=O)CC(=O)OC.O=C1C=CCC1>CC(C)(C)O>COC(=O)C(C(=O)OC)[C@@H]1CCC(C1)=O,EP1439159A1_0058,,3.11.92,Michael addition
COC(=O)CC(=O)OC.O=C1C=CCC1>CC(C)(C)O>COC(=O)C(C(=O)OC)[C@@H]1CCC(C1)=O,EP1439159A1_0059,,3.11.92,Michael addition
COC(=O)CC(=O)OC.O=C1C=CCC1>CC(C)=O>COC(=O)C(C(=O)OC)[C@H]1CCC(C1)=O,EP1439159A1_0060,,3.11.92,Michael addition
CCOC(=O)CC(=O)OCC.O=C1C=CCC1>CC(C)(C)O>CCOC(=O)C(C(=O)OCC)[C@@H]1CCC(C1)=O,EP1439159A1_0061,,3.11.92,Michael addition
CCOC(=O)CC(=O)OCC.O=C1C=CCC1>CC(C)=O>CCOC(=O)C(C(=O)OCC)[C@H]1CCC(C1)=O,EP1439159A1_0062,,3.11.92,Michael addition
COC(=O)CC(=O)OC.CC1(C=CC(C1)=O)C>CC(C)(C)O>COC(=O)C(C(=O)OC)C1CC(CC1(C)C)=O,EP1439159A1_0064,,3.11.92,Michael addition
COC(=O)CC(C)=O.O=C1C=CCC1>CC(C)(C)O>COC(=O)C(C(C)=O)C1CCC(C1)=O,EP1439159A1_0065,,3.11.92,Michael addition
COC(=O)CC(=O)OC.O=C1C=CCC1>CC(C)(C)O>COC(=O)C(C(=O)OC)[C@@H]1CCC(C1)=O,EP1439159A1_0066,,3.11.92,Michael addition
COC(=O)CC(=O)OC.O=C1C=CCCC1>CC(C)(C)O>COC(=O)C(C(=O)OC)[C@@H]1CCCC(C1)=O,EP1439159A1_0067,,3.11.92,Michael addition
COC(=O)CC(=O)OC.O=C1C=CCCCC1>CC(C)(C)O>COC(=O)C(C(=O)OC)[C@@H]1CCCCC(C1)=O,EP1439159A1_0068,,3.11.92,Michael addition
COC(=O)CC(=O)OC.CC1(C=CC(C1)=O)C>CC(C)(C)O>COC(=O)C(C(=O)OC)C1CC(CC1(C)C)=O,EP1439159A1_0070,,3.11.92,Michael addition
COC(=O)CC(C)=O.O=C1C=CCC1>Cc1ccccc1>COC(=O)C(C(C)=O)C1CCC(C1)=O,EP1439159A1_0071,,3.11.92,Michael addition
C=CC#N.N#CCCCCC#N>>N#CCCC(C#N)CCCC#N,EP1460054A1_0007,,3.11.92,Michael addition
C=CCOC(=O)CC(=O)OCC=C.CC(=O)OCC(=O)C1=CC[C@@H]2[C@@]1(C[C@@H]([C@]1([C@H]2CCC2[C@@]1(C=CC(C=2)=O)C)F)O)C>CN(C)C=O.C1CN=C2CCCCCN2C1>C=CCOC(=O)C(C(=O)OCC=C)[C@@H]1C[C@H]2[C@@H]3CCC4=CC(C=C[C@@]4([C@]3([C@H](C[C@@]2([C@H]1C(=O)COC(C)=O)C)O)F)C)=O,EP0998484B1_0119,Example 5,3.11.92,Michael addition
CCOC(=O)CC#N.CCOC(=O)C=Cc1ccc(cc1)F>CC(=O)O.CCO[Na]>CCOC(=O)CC(c1ccc(cc1)F)C(C#N)C(=O)OCC,EP0986389B1_0036,Example 8,3.11.92,Michael addition
CCOC(=O)C(=Cc1cc(ccc1Cl)Cl)C(=O)OCC.CCOC(=O)CC(=O)OCC>Cl[Al](Cl)Cl>CCOC(=O)C(C(=O)OCC)C(c1cc(ccc1Cl)Cl)C(C(=O)OCC)C(=O)OCC,EP1200406B1_0080,,3.11.92,Michael addition
COC(=O)CC(=O)OC.CCCCCC1=CCCC1=O>CO[Na]>CCCCCC1C(CCC1C(C(=O)OC)C(=O)OC)=O,EP1498407A1_0032,,3.11.92,Michael addition
CC(C)C=O.C=CC#N>Oc1ccc(cc1)O.C1COCCO1.O[Na]>CC(C)(C=O)CCC#N,EP1159278B1_0104,"Compound 1, Step 1",3.11.92,Michael addition
CC(C)C=O.C=CC#N>Oc1ccc(cc1)O.C1COCCO1.O[Na]>CC(C)(C=O)CCC#N,EP1637518A2_0099,"Compound 1, Step 1",3.11.92,Michael addition
C=CC(=O)CC.CC(=O)Nc1ccc2C(C(Cc2c1Br)CC)=O>CO.CO[Na]>CCC(=O)CCC1(Cc2c(c(ccc2C1=O)N)Br)CC,EP1339683B1_0137,"EXAMPLE 1, Step 3",3.11.92,Michael addition
C=CC(C)=O.CCCCC1Cc2cc(c(cc2C1=O)F)N>CCO.CO[Na].ClCCl>CC(=O)CCC1(Cc2cc(c(cc2C1=O)F)N)CCCC,EP1339683B1_0157,"EXAMPLE 5, Step 6",3.11.92,Michael addition
C=CC(=O)CC.CC(=O)Nc1ccc2C(C(Cc2c1C)CC)=O>CO.CO[Na]>CCC(=O)CCC1(Cc2c(c(ccc2C1=O)NC(C)=O)C)CC,EP1339683B1_0172,"EXAMPLE 6, Step 4",3.11.92,Michael addition
C=CC(C)=O.CC(=O)Nc1ccc2C(C(Cc2c1C)CC)=O>CCO.CCO[Na]>CC(=O)CCC1(Cc2c(c(ccc2C1=O)NC(C)=O)C)CC,EP1339683B1_0177,"EXAMPLE 7, Step 2",3.11.92,Michael addition
C=CC(C)=O.CC(=O)Nc1ccc2C(C(Cc2c1C)CCCC)=O>C1CCOC1.C1CN=C2CCCCCN2C1>CCCCC1(Cc2c(c(ccc2C1=O)NC(C)=O)C)CCC(C)=O,EP1339683B1_0228,"EXAMPLE 22, Step 4",3.11.92,Michael addition
C=CC(=O)CC.CCC1C(c2ccc(c(c2C1C)C)NC(C)=O)=O>O.CO.CO[Na]>CCC(=O)CCC1(C(c2ccc(c(c2C1C)C)NC(C)=O)=O)CC,EP1339683B1_0259,"EXAMPLE 27, Step 8",3.11.92,Michael addition
C=CC(=O)CCC.Cc1c2CC(C(c2cc(c1N)F)=O)CCCC>CCO.CO[Na].ClCCl>CCCC(=O)CCC1(Cc2c(c(c(cc2C1=O)F)N)C)CCCC,EP1339683B1_0271,"EXAMPLE 28, Step 9",3.11.92,Michael addition
C=CC(C)=O.Cc1c2CC(C(c2cc(c1N)F)=O)CCCC>CCO.CO[Na].ClCCl>CC(=O)CCC1(Cc2c(c(c(cc2C1=O)F)N)C)CCCC,EP1339683B1_0276,"EXAMPLE 29, Step Step1",3.11.92,Michael addition
C=CC(=O)CCC.CC(=O)Nc1ccc2C(C(Cc2c1C)CCO)=O>CO.CO[Na].ClCCl>CCCC(=O)CCC1(Cc2c(c(ccc2C1=O)NC(C)=O)C)CCO,EP1339683B1_0286,"EXAMPLE 30, Step 2",3.11.92,Michael addition
CC(C)(C)OC(=O)n1cnc2c1ccc1C(C(Cc21)CC)=O.C=CC(C)=O>C1CN=C2CCCCCN2C1.C1CCOC1>CC(=O)CCC1(Cc2c3ncn(c3ccc2C1=O)C(=O)OC(C)(C)C)CC,EP1339683B1_0303,"EXAMPLE 32, Step 1",3.11.92,Michael addition
C=CC(=O)CCC.CC(=O)Nc1cc2CC(C(c2cc1F)=O)CCCC>CO.CO[Na]>CCCC(=O)CCC1(Cc2cc(c(cc2C1=O)F)N)CCCC,EP1339683B1_0307,"EXAMPLE 33, Step 1",3.11.92,Michael addition
CCC1Cc2c(C1=O)ccc1c2nnn1COCC[Si](C)(C)C.C=CC(C)=O>CC(=O)CCC1(Cc2c3c(ccc2C1=O)nnn3COCC[Si](C)(C)C)CC.CCC1Cc2c(C1=O)ccc1c2n(nn1)COCC[Si](C)(C)C.C1CN=C2CCCCCN2C1.C1CCOC1>CC(=O)CCC1(Cc2c3nnn(c3ccc2C1=O)COCC[Si](C)(C)C)CC,EP1339683B1_0320,"EXAMPLE 35, Step 2",3.11.92,Michael addition
C=CC(=O)CCC.CCC1Cc2c(ccc3[nH]nnc32)C1=O>CO.CO[Na]>CCCC(=O)CCC1(Cc2c3nn[nH]c3ccc2C1=O)CC,EP1339683B1_0336,"EXAMPLE 39, Step 1",3.11.92,Michael addition
C=CC(=O)CCC.CC(=O)Nc1ccc2C(C(Cc2c1C)CCO)=O>CO.CO[Na].ClCCl>CCCC(=O)CCC1(Cc2c(c(ccc2C1=O)NC(C)=O)C)CCO,EP1339683B1_0374,"EXAMPLE 49, Step 1",3.11.92,Michael addition
COC(=O)CC(=O)OC.O=C1C=CCCC1>CC(C)(C)O>COC(=O)C(C(=O)OC)[C@@H]1CCCC(C1)=O,EP1439159B1_0057,,3.11.92,Michael addition
COC(=O)CC(=O)OC.O=C1C=CCCC1>CC(C)=O>COC(=O)C(C(=O)OC)[C@H]1CCCC(C1)=O,EP1439159B1_0058,,3.11.92,Michael addition
CCOC(=O)CC(=O)OCC.O=C1C=CCCC1>CC(C)=O>CCOC(=O)C(C(=O)OCC)[C@H]1CCCC(C1)=O,EP1439159B1_0059,,3.11.92,Michael addition
CCOC(=O)CC(=O)OCC.O=C1C=CCCC1>CC(C)(C)O>CCOC(=O)C(C(=O)OCC)[C@@H]1CCCC(C1)=O,EP1439159B1_0060,,3.11.92,Michael addition
COC(=O)CC(=O)OC.O=C1C=CCC1>CC(C)(C)O>COC(=O)C(C(=O)OC)[C@@H]1CCC(C1)=O,EP1439159B1_0061,,3.11.92,Michael addition
COC(=O)CC(=O)OC.O=C1C=CCC1>CC(C)(C)O>COC(=O)C(C(=O)OC)[C@@H]1CCC(C1)=O,EP1439159B1_0062,,3.11.92,Michael addition
COC(=O)CC(=O)OC.O=C1C=CCC1>CC(C)=O>COC(=O)C(C(=O)OC)[C@H]1CCC(C1)=O,EP1439159B1_0063,,3.11.92,Michael addition
CCOC(=O)CC(=O)OCC.O=C1C=CCC1>CC(C)(C)O>CCOC(=O)C(C(=O)OCC)[C@@H]1CCC(C1)=O,EP1439159B1_0064,,3.11.92,Michael addition
CCOC(=O)CC(=O)OCC.O=C1C=CCC1>CC(C)=O>CCOC(=O)C(C(=O)OCC)[C@H]1CCC(C1)=O,EP1439159B1_0065,,3.11.92,Michael addition
COC(=O)CC(=O)OC.CC1(C=CC(C1)=O)C>CC(C)(C)O>COC(=O)C(C(=O)OC)C1CC(CC1(C)C)=O,EP1439159B1_0067,,3.11.92,Michael addition
COC(=O)CC(C)=O.O=C1C=CCC1>CC(C)(C)O>COC(=O)C(C(C)=O)C1CCC(C1)=O,EP1439159B1_0068,,3.11.92,Michael addition
COC(=O)CC(=O)OC.O=C1C=CCC1>CC(C)(C)O>COC(=O)C(C(=O)OC)[C@@H]1CCC(C1)=O,EP1439159B1_0069,,3.11.92,Michael addition
COC(=O)CC(=O)OC.O=C1C=CCCC1>CC(C)(C)O>COC(=O)C(C(=O)OC)[C@@H]1CCCC(C1)=O,EP1439159B1_0070,,3.11.92,Michael addition
COC(=O)CC(=O)OC.O=C1C=CCCCC1>CC(C)(C)O>COC(=O)C(C(=O)OC)[C@@H]1CCCCC(C1)=O,EP1439159B1_0071,,3.11.92,Michael addition
